Region,X,Y
9,2170.97768796316,6013.23917732626
9,2174.47537662517,6008.77757089811
9,2173.05854411428,5996.89084344394
9,2176.55623277629,5992.42923701579
9,2175.61167776903,5984.50475204636
9,2179.10936643104,5980.0431456182
9,2178.16481142377,5972.11866064873
9,2181.66250008578,5967.65705422062
9,2180.24566757489,5955.77032676641
9,2183.7433562369,5951.3087203383
9,2182.32652372601,5939.42199288409
9,2185.82421238802,5934.96038645598
9,2184.40737987713,5923.07365900177
9,2187.90506853914,5918.61205257366
9,2186.96051353188,5910.68756760419
9,2190.45820219389,5906.22596117608
9,2189.51364718663,5898.3014762066
9,2193.01133584863,5893.83986977849
9,2192.06678084137,5885.91538480902
9,2195.56446950338,5881.45377838091
9,2194.61991449612,5873.52929341144
9,2198.11760315813,5869.06768698333
9,2197.17304815087,5861.14320201385
9,2200.67073681288,5856.68159558574
9,2199.25390430199,5844.79486813153
9,2202.751592964,5840.33326170342
9,2201.80703795674,5832.40877673395
9,2205.30472661875,5827.94717030584
9,2204.36017161148,5820.02268533637
9,2207.8578602735,5815.56107890826
9,2206.91330526623,5807.63659393878
9,2210.41099392825,5803.17498751067
9,2209.46643892098,5795.2505025412
9,2212.964127583,5790.78889611309
9,2211.5472950721,5778.90216865888
9,2215.04498373411,5774.44056223077
9,2212.68359621595,5754.62934980709
9,2208.24135254668,5751.16647126572
9,2207.29679753941,5743.2419862963
9,2202.85455387014,5739.77910775494
9,2183.00472304192,5742.27592747185
9,2172.51165705588,5755.66074675623
9,2173.45621206314,5763.5852317257
9,2169.95852340113,5768.04683815381
9,2171.37535591203,5779.93356560802
9,2167.87766725001,5784.39517203613
9,2168.82222225728,5792.31965700561
9,2165.32453359526,5796.78126343372
9,2166.26908860253,5804.70574840319
9,2162.77139994052,5809.1673548313
9,2163.71595494778,5817.09183980077
9,2160.21826628577,5821.55344622888
9,2160.6905437894,5825.51568871362
9,2157.19285512739,5829.97729514173
9,2158.13741013465,5837.9017801112
9,2154.63972147264,5842.36338653931
9,2156.05655398353,5854.25011399352
9,2152.55886532152,5858.71172042163
9,2153.50342032878,5866.63620539111
9,2150.00573166677,5871.09781181921
9,2150.47800917041,5875.06005430395
9,2146.98032050839,5879.52166073206
9,2147.92487551565,5887.44614570153
9,2144.42718685364,5891.90775212969
9,2145.3717418609,5899.83223709912
9,2141.87405319889,5904.29384352728
9,2142.81860820615,5912.2183284967
9,2139.32091954415,5916.67993492486
9,2140.26547455141,5924.60441989428
9,2136.7677858894,5929.06602632244
9,2138.18461840029,5940.95275377665
9,2134.68692973828,5945.41436020476
9,2135.63148474554,5953.33884517424
9,2132.13379608353,5957.80045160235
9,2133.07835109079,5965.72493657182
9,2129.58066242878,5970.18654299993
9,2130.99749493968,5982.07327045414
9,2127.49980627766,5986.53487688225
9,2128.91663878856,5998.42160433646
9,2125.41895012655,6002.88321076457
9,2126.36350513381,6010.80769573404
9,2122.8658164718,6015.26930216215
9,2123.33809397543,6019.23154464689
9,2119.84040531342,6023.693151075
9,2120.78496032068,6031.61763604447
9,2117.28727165867,6036.07924247258
9,2117.7595491623,6040.04148495732
9,2114.26186050029,6044.50309138543
9,2114.73413800392,6048.46533387017
9,2111.23644934191,6052.92694029827
9,2111.70872684554,6056.88918278301
9,2104.71334952151,6065.81239563928
9,2100.74338335587,6066.31175958265
9,2097.24569469385,6070.77336601076
9,2092.80345102458,6067.3104874694
