Region,X,Y,ImageHeight,ImageWidth
10,29.1193408787973,345.713296831105,500,500
10,29.7965546947017,345.632234280552,500,500
10,30.0491470058132,345.819612491397,500,500
10,30.7263608217181,345.738549940844,500,500
10,30.9789531328297,345.92592815169,500,500
10,31.4304290100995,345.871886451319,500,500
10,31.6830213212116,346.059264662165,500,500
10,31.9087592598462,346.032243811981,500,500
10,32.1613515709583,346.219622022825,500,500
10,32.3870895095935,346.192601172641,500,500
10,32.639681820705,346.379979383487,500,500
10,32.2419146883897,346.862819205912,500,500
10,32.0161767497545,346.889840056095,500,500
10,31.8172931835968,347.131259967308,500,500
10,31.8441475560738,347.345659028337,500,500
10,31.6452639899161,347.587078939553,500,500
10,31.8063902247783,348.873473305724,500,500
10,32.0589825358898,349.06085151657,500,500
10,32.0858369083673,349.275250577599,500,500
10,32.3384292194789,349.462628788442,500,500
10,32.3921379644333,349.8914269105,500,500
10,32.6447302755449,350.078805121345,500,500
10,32.6715846480218,350.293204182375,500,500
10,32.9241769591339,350.48058239322,500,500
10,33.1499148977691,350.453561543034,500,500
10,33.4025072088806,350.640939753879,500,500
10,34.3054589634202,350.532856353143,500,500
10,34.5580512745317,350.720234563988,500,500
10,34.5849056470086,350.934633625014,500,500
10,34.8374979581208,351.12201183586,500,500
10,34.9449154480285,351.979608079976,500,500
10,35.1975077591406,352.16698629082,500,500
10,35.2243621316176,352.381385351848,500,500
10,35.0254785654599,352.622805263064,500,500
10,35.3477310351843,355.19559399541,500,500
10,35.1488474690266,355.437013906623,500,500
10,35.3099737038888,356.723408272797,500,500
10,35.1110901377311,356.96482818401,500,500
10,35.3527794900241,358.894419733269,500,500
10,35.1538959238665,359.135839644482,500,500
10,35.2881677862517,360.207834949627,500,500
10,35.0892842200941,360.44925486084,500,500
10,35.2772648274332,361.950048288043,500,500
10,35.5298571385453,362.137426498886,500,500
10,35.5567115110222,362.351825559916,500,500
10,37.1368770814662,362.162679608625,500,500
10,37.3357606476239,361.921259697413,500,500
10,37.2820519026694,361.492461575354,500,500
10,37.4809354688276,361.251041664142,500,500
10,37.3198092339655,359.96464729797,500,500
10,37.5186928001231,359.723227386754,500,500
10,37.4381296826917,359.08003020367,500,500
10,37.63701324885,358.838610292455,500,500
10,37.3684695240795,356.694619682167,500,500
10,37.5673530902371,356.453199770954,500,500
10,37.379372482898,354.95240634375,500,500
10,37.5782560490557,354.710986432538,500,500
10,36.9337511096069,349.565408967845,500,500
10,37.1326346757646,349.323989056632,500,500
10,37.3583726143997,349.296968206446,500,500
10,37.6109649255113,349.484346417292,500,500
10,38.7396546186855,349.349242166371,500,500
10,38.9922469297976,349.536620377214,500,500
10,43.7327436411294,348.969182523346,500,500
10,43.9316272072871,348.727762612131,500,500
10,44.3831030845569,348.673720911763,500,500
10,44.5819866507145,348.432301000551,500,500
10,44.8077245893497,348.405280150365,500,500
10,45.0066081555074,348.163860239152,500,500
10,45.4580840327772,348.109818538785,500,500
10,45.6569675989348,347.868398627572,500,500
10,45.8827055375694,347.841377777386,500,500
10,46.0815891037271,347.599957866173,500,500
10,46.3073270423623,347.57293701599,500,500
10,46.5062106085199,347.331517104777,500,500
10,47.1834244244249,347.250454554224,500,500
10,47.382307990582,347.009034643011,500,500
10,47.6080459292172,346.982013792825,500,500
10,47.8069294953754,346.740593881613,500,500
10,48.2584053726446,346.686552181245,500,500
10,48.4572889388023,346.44513227003,500,500
10,48.9087648160721,346.391090569663,500,500
10,49.1076483822303,346.14967065845,500,500
10,48.9196677748906,344.648877231247,500,500
10,48.6670754637791,344.461499020401,500,500
10,47.0869098933351,344.650644971692,500,500
10,46.8880263271774,344.892064882907,500,500
10,46.4365504499077,344.946106583274,500,500
10,46.2376668837494,345.187526494486,500,500
10,45.560453067845,345.26858904504,500,500
10,45.3078607567329,345.081210834194,500,500
10,45.2541520117791,344.652412712139,500,500
10,45.0015597006669,344.465034501293,500,500
10,44.9747053281906,344.250635440264,500,500
10,44.7221130170785,344.063257229419,500,500
10,44.6684042721246,343.63445910736,500,500
10,44.4158119610125,343.447080896517,500,500
10,43.6638895316554,337.443907187708,500,500
10,43.8627730978131,337.202487276496,500,500
10,43.7285012354278,336.13049197135,500,500
10,44.3251519339014,335.40623223771,500,500
10,44.5508898725366,335.379211387526,500,500
10,44.7497734386942,335.137791476314,500,500
10,45.201249315964,335.083749775944,500,500
10,45.5990164482794,334.600909953518,500,500
10,45.249909606078,331.813722160143,500,500
10,45.4487931722357,331.57230224893,500,500
10,46.1260069881407,331.491239698377,500,500
10,46.0185894982323,330.633643454261,500,500
10,45.7659971871202,330.446265243415,500,500
10,44.6373074939461,330.581369494338,500,500
10,44.384715182834,330.393991283493,500,500
10,44.357860810357,330.179592222463,500,500
10,44.5567443765147,329.938172311251,500,500
10,44.5298900040378,329.723773250222,500,500
10,44.728773570196,329.482353339009,500,500
10,44.7019191977185,329.26795427798,500,500
10,44.9008027638767,329.026534366768,500,500
10,44.8470940189223,328.597736244709,500,500
10,45.0459775850805,328.356316333496,500,500
10,45.019123212603,328.141917272467,500,500
10,45.2180067787613,327.900497361255,500,500
10,45.1642980338068,327.471699239196,500,500
10,45.3631815999651,327.230279327981,500,500
10,45.3363272274875,327.015880266955,500,500
10,45.5352107936458,326.77446035574,500,500
10,45.7878031047573,326.961838566585,500,500
10,46.0135410433925,326.934817716402,500,500
10,46.266133354504,327.122195927244,500,500
10,47.3948230476782,326.987091676324,500,500
10,47.5937066138364,326.745671765112,500,500
10,47.8194445524711,326.718650914928,500,500
10,48.416095250944,325.994391181287,500,500
10,48.3892408784677,325.779992120258,500,500
10,48.5881244446253,325.538572209046,500,500
10,48.5612700721484,325.324173148016,500,500
10,48.7601536383061,325.082753236804,500,500
10,48.7064448933522,324.653955114746,500,500
10,48.9053284595099,324.412535203533,500,500
